"교육청명","교육지원청명","유치원코드","유치원명","설립유형","대표자명","원장명","설립일","개원일","주소","전화번호","홈페이지","운영시간","만3세학급수","만4세학급수","만5세학급수","혼합학급수","특수학급수","만3세유아수","만4세유아수","만5세유아수","혼합유아수","특수유아수","공시차수"
"서울특별시교육청","성북강북교육지원청","1ecec08d-016f-b044-e053-0a32095ab044","서울동신초등학교병설유치원","공립(병설)","이녹범","이녹범","20051229","20051229","서울특별시 성북구 보문사길 50","02-929-8475","http://www.sdongsin.es.kr/","07시00분~19시00분","1","1","1","0","","5","6","8","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0184-b044-e053-0a32095ab044","아란유치원","사립(사인)","한경자","유광숙","19790320","19790320","서울특별시 강남구 압구정로 201","070-7017-0000","","09시30분~16시30분","1","2","2","0","","10","30","40","0","","20212"
"서울특별시교육청","강동송파교육지원청","1ecec08d-018c-b044-e053-0a32095ab044","서울잠일초등학교병설유치원","공립(병설)","김애경","김애경","19870104","19870104","서울특별시 송파구 올림픽로 95","02-413-2856","http://www.jamil.es.kr/","07시10분~19시10분","","1","2","0","","","5","20","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-018d-b044-e053-0a32095ab044","광영유치원","사립(법인)","학교법인 광영학원","손영경","19950302","19950302","서울특별시 양천구 남부순환로30길 17","02-2603-6235","","09시00분~18시00분","1","1","1","0","","9","9","20","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-018e-b044-e053-0a32095ab044","대붕유치원","사립(사인)","정용우","정웅기","19931117","19931117","서울특별시 강서구 허준로 176","02-3663-1636","http://www.daebung.co.kr","07시00분~20시00분","1","","","1","","7","","","13","","20231"
"서울특별시교육청","중부교육지원청","1ecec08d-019f-b044-e053-0a32095ab044","서울남정초등학교병설유치원","공립(병설)","김세령","김세령","19970115","19970115","서울특별시 용산구 원효로64길 17-10","02-3273-6510","http://www.seoul-nj.sen.es.kr","07시30분~19시30분","1","1","1","0","","10","17","24","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08d-01a0-b044-e053-0a32095ab044","신동아큰나무유치원","사립(사인)","김만식","김진","19971009","19971009","서울특별시 용산구 이촌로 347","02-790-8858","","09시00분~18시00분","1","1","1","0","","5","4","9","0","","20182"
"서울특별시교육청","중부교육지원청","1ecec08d-01a1-b044-e053-0a32095ab044","약수유치원","사립(사인)","양순실","양순실","19991224","19991224","서울특별시 중구 동호로10길 30","02-2232-1934","http://www.yaksui.com","09시00분~18시00분","1","1","1","0","","14","24","19","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-01d2-b044-e053-0a32095ab044","서울솔가람유치원","공립(단설)","박소현","박소현","20131226","20140301","서울특별시 송파구 위례순환로 419","02-401-0781","http://www.solgaram.kg.kr/","07시00분~20시00분","2","2","3","0","1","27","24","43","0","4","20241"
"서울특별시교육청","서부교육지원청","1ecec08d-01d3-b044-e053-0a32095ab044","해맑은유치원","사립(사인)","조병순","조병순","20121224","20130301","서울특별시 서대문구 거북골로21길 55","02-305-6001","https://blog.naver.com/ch00326","09시00분~17시00분","","","1","1","","","","3","5","","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-01d4-b044-e053-0a32095ab044","푸른나라유치원","사립(사인)","문인영","김아영","20130429","20130429","서울특별시 영등포구 당산로35길 3","02-2633-0033","","09시30분~20시00분","1","1","1","0","","8","18","14","0","","20182"
"서울특별시교육청","성동광진교육지원청","1ecec08d-01d5-b044-e053-0a32095ab044","서울용답초등학교병설유치원","공립(병설)","오창미","오창미","20140301","20140527","서울특별시 성동구 용답25길 1","02-2245-8985","https://yd.sen.es.kr/46384/subMenu.do","07시00분~20시00분","1","1","1","0","1","2","8","2","0","4","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-01d6-b044-e053-0a32095ab044","서울구일초등학교병설유치원","공립(병설)","임채길","임채길","20131226","20140703","서울특별시 구로구 구일로 68","02-6952-0097","http://www.guil.es.kr","07시00분~19시30분","","1","1","0","","","22","21","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-01d7-b044-e053-0a32095ab044","은새유치원","사립(사인)","최석명","최석명","20131129","20140303","서울특별시 강동구 고덕로62길 58","02-428-2256","","09시00분~18시00분","1","2","1","0","","18","32","23","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-01d8-b044-e053-0a32095ab044","서울율현초등학교병설유치원","공립(병설)","전인숙","전인숙","20140901","20140901","서울특별시 강남구 밤고개로21길 15","02-3413-8877","","07시00분~19시00분","1","2","2","0","1","8","26","31","0","4","20241"
"서울특별시교육청","동부교육지원청","1ecec08d-01ff-b044-e053-0a32095ab044","이루니유치원","사립(사인)","김미숙","김미숙","20120313","20120313","서울특별시 중랑구 신내로7다길 57","02-494-9094","http://www.yiruni.com ","07시30분~19시30분","3","3","3","0","","70","71","64","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0248-b044-e053-0a32095ab044","동심유치원","사립(사인)","권명희","권명희","19970120","19970120","서울특별시 광진구 군자로12길 46","02-499-6101","http://dongsim.kidis.co.kr","09시00분~18시00분","","","1","1","","","","8","12","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-024e-b044-e053-0a32095ab044","하나유치원","사립(사인)","백광영","백자현","20040325","20040325","서울특별시 강북구 솔샘로 174","02-984-7557","","07시00분~20시00분","4","3","2","0","","43","36","23","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-024f-b044-e053-0a32095ab044","화계유치원","사립(사인)","박준호","박정은","19721130","19721130","서울특별시 강북구 덕릉로 45","02-902-8905","http://hwagyekinder.com","07시00분~20시00분","1","1","1","0","","2","5","11","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0250-b044-e053-0a32095ab044","경은유치원","사립(사인)","최한형","최희경","19821227","19821227","서울특별시 강북구 노해로21길 12","02-993-2064","","09시00분~18시30분","1","2","1","0","","8","27","21","0","","20182"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0251-b044-e053-0a32095ab044","나래유치원","사립(사인)","김정순","박지현","19850318","19810318","서울특별시 성북구 삼양로 73","02-913-3654","http://www.naraekids.com","07시00분~20시00분","1","1","1","0","","14","23","30","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0268-b044-e053-0a32095ab044","새삼선유치원","사립(법인)","이상일","김현주","20010901","20010301","서울특별시 성북구 성북로6가길 28","02-745-9415","http://www.ssskid.co.kr","07시30분~19시30분","1","1","1","0","","13","19","26","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0269-b044-e053-0a32095ab044","반디유치원","사립(사인)","조철호","안애숙","19960110","19960303","서울특별시 성북구 성북로4길 52","02-929-1228","http://www.bandykindergarten.co.kr/","07시00분~20시00분","1","1","1","0","","27","33","30","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-028f-b044-e053-0a32095ab044","유정유치원","사립(사인)","김지은","이미선","19821213","19821213","서울특별시 강동구 강동대로55길 83","02-471-3151","","08시00분~18시00분","4","4","4","0","","100","112","130","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08d-029c-b044-e053-0a32095ab044","꿈나라유치원","사립(사인)","염명순","김선월","20080616","20080616","서울특별시 관악구 난곡로 42","02-851-5596","","07시00분~20시20분","2","2","2","0","","18","38","41","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-029d-b044-e053-0a32095ab044","서울송원초등학교병설유치원","공립(병설)","김은옥","김은옥","20090301","20090301","서울특별시 성동구 동일로43길 9","02-469-5012","","07시00분~20시00분","1","1","1","0","","9","3","13","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08d-029e-b044-e053-0a32095ab044","서울수색초등학교병설유치원","공립(병설)","주락철","주락철","20090301","20090401","서울특별시 은평구 수색로16길 21","02-376-6752","https://www.susaek.es.kr","07시00분~19시00분","1","1","1","0","1","11","18","20","0","3","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-029f-b044-e053-0a32095ab044","돌샘유치원","사립(사인)","홍병지","권복희","20090217","20090303","서울특별시 강동구 고덕로 131","02-3426-5472","","08시00분~17시00분","2","3","3","0","","61","74","92","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-02a5-b044-e053-0a32095ab044","신반포중앙유치원","사립(법인)","대한예수교장로회대신총회유지재단","하순덕","20040220","20040302","서울특별시 서초구 나루터로4길 58","02-594-2214","http://sbpckids.com/","09시00분~20시00분","2","2","1","0","","31","31","20","0","","20192"
"서울특별시교육청","성동광진교육지원청","1ecec08d-02a6-b044-e053-0a32095ab044","아이조아유치원","사립(사인)","민태혁","민태혁","20021115","20021115","서울특별시 광진구 긴고랑로7길 65","02-498-9903","http://www.i-joais.co.kr","09시00분~20시00분","1","1","1","0","","5","4","14","0","","20222"
"서울특별시교육청","강남서초교육지원청","1ecec08d-02a7-b044-e053-0a32095ab044","영생유치원","사립(사인)","홍문수","김진현","20021230","20021230","서울특별시 서초구 신반포로19길 30","02-536-2329","http://www.sbpch.com","08시00분~18시00분","1","1","1","0","","10","26","27","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-02a8-b044-e053-0a32095ab044","율화유치원","사립(사인)","박옥순","이연","20031128","20031128","서울특별시 성동구 고산자로2길 35","02-2296-2577","http://www.yulhwa.co.kr","09시00분~18시00분","2","1","1","0","","30","27","23","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08d-02a9-b044-e053-0a32095ab044","은비유치원","사립(사인)","변영진","안진아","20040223","20040223","서울특별시 관악구 청림5길 22","02-882-0533","http://www.eunb.co.kr","09시00분~17시00분","3","2","2","0","","69","50","53","0","","20192"
"서울특별시교육청","성북강북교육지원청","1ecec08d-02aa-b044-e053-0a32095ab044","한가람유치원","사립(사인)","이신애","이종희","20030902","20030902","서울특별시 성북구 서경로 166","02-942-0042","http://www.hangaramdream.co.kr","07시30분~19시00분","3","4","3","0","","68","84","88","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-02ae-b044-e053-0a32095ab044","서울화계초등학교병설유치원","공립(병설)","어제우","어제우","20111027","20120307","서울특별시 강북구 솔매로50가길 25","02-945-6936","https://hwagye.sen.es.kr/","07시00분~19시00분","2","1","2","0","","15","10","18","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-02af-b044-e053-0a32095ab044","서울성수초등학교병설유치원","공립(병설)","이순임","이순임","20120302","20120302","서울특별시 성동구 아차산로17길 21","02-463-1186","https://sungsu.sen.es.kr","07시00분~19시00분","1","1","1","0","","3","13","16","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-02b0-b044-e053-0a32095ab044","서울강신초등학교병설유치원","공립(병설)","하명숙","하명숙","20130901","20130905","서울특별시 양천구 월정로 280","02-2699-9916","https://kangsin.sen.es.kr/26459/subMenu.do","07시00분~19시00분","1","2","2","0","1","9","19","25","0","5","20241"
"서울특별시교육청","서부교육지원청","1ecec08d-02b1-b044-e053-0a32095ab044","서울연신초등학교병설유치원","공립(병설)","이주희","이주희","20120312","20120312","서울특별시 은평구 연서로 347","02-384-0374","http://www.yoensin.es.kr","07시30분~19시30분","1","1","1","0","","6","9","17","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-02b2-b044-e053-0a32095ab044","서울하늘숲유치원","공립(단설)","이은경","이은경","20131226","20140422","서울특별시 구로구 오리로 1102-19","02-2625-8003","http://www.서울하늘숲유치원.kr/","07시30분~19시30분","2","3","2","0","","28","40","36","0","","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0318-b044-e053-0a32095ab044","동우유치원","사립(사인)","김용실","이윤아","19791218","19791218","서울특별시 서초구 명달로22길 24","02-582-9155","","09시00분~19시00분","","1","2","0","","","22","47","0","","20212"
"서울특별시교육청","강남서초교육지원청","1ecec08d-0319-b044-e053-0a32095ab044","동화유치원","사립(사인)","김경옥","남은희","19940114","19940114","서울특별시 서초구 서초중앙로24길 43","02-595-9392","","08시30분~17시30분","1","1","1","0","","15","27","28","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08d-031c-b044-e053-0a32095ab044","서울봉천초등학교병설유치원","공립(병설)","한미자","한미자","20040301","20040301","서울특별시 관악구 행운1라길 17","02-874-7406","https://bongcheon.sen.es.kr/","07시20분~19시20분","1","1","1","0","1","8","5","10","0","4","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-0336-b044-e053-0a32095ab044","성요셉유치원","사립(사인)","정태옥","김미현","19830120","19830120","서울특별시 영등포구 63로 45","02-783-6921","","07시00분~19시00분","1","1","1","0","","20","21","31","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0341-b044-e053-0a32095ab044","경원유치원","사립(사인)","송미정","송미정","19821227","20020301","서울특별시 광진구 영화사로 89","02-446-9777","","09시10분~18시30분","1","1","1","0","","9","10","15","0","","20222"
"서울특별시교육청","동부교육지원청","1ecec08d-0374-b044-e053-0a32095ab044","세종유치원","사립(사인)","강신익","강신익","19851021","19851021","서울특별시 중랑구 동일로 834","02-433-0724","http://www.sejong1985.com","09시00분~20시00분","1","1","1","0","","18","11","24","0","","20182"
"서울특별시교육청","동부교육지원청","1ecec08d-0375-b044-e053-0a32095ab044","소화유치원","사립(법인)","김혜미","김혜미","19640522","19640601","서울특별시 동대문구 약령시로 45","02-921-0136","https://cafe.daum.net/sowha921","09시00분~18시30분","2","","","2","","26","","","41","","20241"
"서울특별시교육청","동부교육지원청","1ecec08d-0376-b044-e053-0a32095ab044","수산유치원","사립(법인)","서울노회유지재단","박미선","19560401","19771109","서울특별시 중랑구 중랑역로 35-1","02-433-1674","https://blog.naver.com/susan8971","07시30분~19시30분","2","2","1","0","","37","54","29","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0380-b044-e053-0a32095ab044","한가람유치원","사립(사인)","임정희","임정희","19961219","19961219","서울특별시 송파구 한가람로 446","02-486-1210","http://www.h-garam.com","07시00분~20시00분","","1","1","0","","","22","24","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0381-b044-e053-0a32095ab044","불광유치원","사립(법인)","대한불교 조계종 불광사","안형숙","19861204","19870301","서울특별시 송파구 송파대로49길 23","02-422-1311","http://www.bulkwangkids.com","09시00분~18시00분","1","2","2","0","","34","38","38","0","","20202"
"서울특별시교육청","강서양천교육지원청","1ecec08d-03f7-b044-e053-0a32095ab044","아이파크예원유치원","사립(사인)","김경신","김경아","20080201","20071226","서울특별시 강서구 강서로 266","02-2695-2940","","08시00분~20시00분","2","2","2","0","","40","54","56","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0408-b044-e053-0a32095ab044","리아유치원","사립(사인)","김명희","석성경","19890901","19890901","서울특별시 송파구 양재대로 1218","02-404-0708","","09시00분~17시00분","2","3","2","0","","47","57","36","0","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-0409-b044-e053-0a32095ab044","한성유치원","사립(사인)","전종숙,한지혜,한관수,한지영","한지혜","19821126","19821126","서울특별시 강동구 명일로 251","02-483-4560","http://www.hansungk.co.kr","09시00분~20시00분","2","2","2","0","","30","40","40","0","","20212"
"서울특별시교육청","북부교육지원청","1ecec08d-040a-b044-e053-0a32095ab044","사랑유치원","사립(사인)","이주선","김연희","20011217","20011217","서울특별시 도봉구 마들로 620","02-956-2666","","08시00분~19시00분","1","1","1","0","","13","18","24","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08d-041e-b044-e053-0a32095ab044","엔젤유치원","사립(사인)","김정연","이옥자","19760131","19760131","서울특별시 은평구 진흥로7길 25","02-355-8868","","09시00분~20시00분","3","3","2","0","","46","57","53","0","","20192"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0426-b044-e053-0a32095ab044","서울길음유치원","공립(단설)","김금미","김금미","20051005","20051005","서울특별시 성북구 길음로 142","02-918-9931","http://www.gileum.net","07시00분~20시00분","2","2","2","0","","23","26","34","0","","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0427-b044-e053-0a32095ab044","서울삼선초등학교병설유치원","공립(병설)","원장미발령","고유진","19960122","19960301","서울특별시 성북구 보문로29길 106","02-745-7116","http://www.samsun.es.kr","07시30분~19시30분","2","1","1","0","1","8","10","12","0","2","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0428-b044-e053-0a32095ab044","서울성북초등학교병설유치원","공립(병설)","김진수","김진수","19850215","19850311","서울특별시 성북구 성북로 102-10","02-743-4419","http://www.sungbuk.kg.kr","07시30분~19시30분","","","1","1","1","","","20","18","4","20241"
"서울특별시교육청","성북강북교육지원청","1ecec08d-0429-b044-e053-0a32095ab044","서울숭곡초등학교병설유치원","공립(병설)","장인영","장인영","20001125","20001125","서울특별시 성북구 종암로40길 30","02-912-5188","http://www.soonggok.es.kr","07시00분~19시30분","1","2","1","0","","10","26","18","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08d-042a-b044-e053-0a32095ab044","계성유치원","사립(법인)","천주교쌘뽈수도원유지재단","백문주","19661203","19670309","서울특별시 용산구 효창원로15길 15","02-712-0826","http://www.gskg.kr","09시00분~14시00분","","","4","6","","","","81","145","","20241"
"서울특별시교육청","중부교육지원청","1ecec08d-042b-b044-e053-0a32095ab044","대건유치원","사립(법인)","고은경","고은경","19710902","19710902","서울특별시 용산구 이촌로81길 38","02-790-5016","http://www.daegeon.kg.kr","09시00분~17시00분","2","2","2","0","","40","42","51","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-0433-b044-e053-0a32095ab044","에덴유치원","사립(사인)","정신일","이상아","19990610","19990610","서울특별시 성동구 행당로 79","02-2292-2779","http://www.edenkid.com","09시00분~17시00분","2","2","2","0","","40","58","42","0","","20241"
"서울특별시교육청","동부교육지원청","1ecec08d-04a0-b044-e053-0a32095ab044","그림유치원","사립(사인)","김창숙","김창숙","20001130","20010301","서울특별시 동대문구 답십리로56길 21","02-3394-6254","http://cafe.naver.com/grimmkid","08시00분~20시00분","2","4","3","0","","42","65","61","0","","20241"
"서울특별시교육청","북부교육지원청","1ecec08d-04a5-b044-e053-0a32095ab044","성북유치원","사립(사인)","송태화","정미영","19751101","19760218","서울특별시 노원구 광운로17길 5-3","02-917-1336","","07시50분~19시00분","1","1","1","0","","6","15","25","0","","20202"
"서울특별시교육청","북부교육지원청","1ecec08d-04a6-b044-e053-0a32095ab044","성실유치원","사립(사인)","강성모","강귀금","19970907","19970907","서울특별시 노원구 한글비석로1길 28","02-977-0246","","07시40분~19시30분","2","3","2","0","","34","55","36","0","","20241"
"서울특별시교육청","북부교육지원청","1ecec08d-04a7-b044-e053-0a32095ab044","예진유치원","사립(사인)","이동욱","허한나","19950929","19821001","서울특별시 노원구 섬밭로 123","02-973-9898","http://www.yejinchild.com/","08시00분~19시00분","2","2","2","0","","36","50","41","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08d-04ab-b044-e053-0a32095ab044","서문유치원","사립(사인)","손달익","최희자","19890301","19890301","서울특별시 은평구 가좌로10길 10","02-309-7983","http://kids.seomoonch.org/","09시00분~18시00분","","","1","0","","","","13","0","","20212"
"서울특별시교육청","서부교육지원청","1ecec08d-04ac-b044-e053-0a32095ab044","서울은평초등학교병설유치원","공립(병설)","임윤덕","임윤덕","19870310","19870310","서울특별시 은평구 은평로 239","02-384-0407","http://www.eunpyeong.es.kr","07시00분~20시00분","","1","1","0","","","7","15","0","","20241"
"서울특별시교육청","서부교육지원청","1ecec08d-04ad-b044-e053-0a32095ab044","서울창천초등학교병설유치원","공립(병설)","이찬원","이찬원","19950309","19950309","서울특별시 마포구 백범로1길 56","02-703-2014","https://changchon.sen.es.kr/","07시00분~20시00분","","","2","1","","","","19","7","","20241"
"서울특별시교육청","서부교육지원청","1ecec08d-04ae-b044-e053-0a32095ab044","서울홍제초등학교병설유치원","공립(병설)","한미숙","한미숙","19850126","19850304","서울특별시 서대문구 홍은중앙로 13","02-396-7239","http://hongje.sen.es.kr","07시30분~19시30분","2","2","2","0","1","17","24","31","0","4","20241"
"서울특별시교육청","서부교육지원청","1ecec08d-04b0-b044-e053-0a32095ab044","성결유치원","사립(사인)","임시영","권명희","19720131","19720131","서울특별시 마포구 독막로28길 19","02-717-1687","http://sungkyul.kidswon.com","08시00분~18시00분","1","1","1","0","","10","17","18","0","","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-04b5-b044-e053-0a32095ab044","인애유치원","사립(법인)","최영숙","최영숙","19780314","19780314","서울특별시 광진구 능동로4길 13","02-457-6109","http://www.inaepreschool.org/","09시00분~18시00분","","","","2","","","","","72","","20241"
"서울특별시교육청","강동송파교육지원청","1ecec08d-04b9-b044-e053-0a32095ab044","서울거여초등학교병설유치원","공립(병설)","오정혜","오정혜","19850305","19850305","서울특별시 송파구 마천로25길 18","02-2160-5490","http://www.geoyeo.kg.kr","07시00분~20시00분","1","2","2","0","1","10","22","24","0","4","20241"
"서울특별시교육청","성동광진교육지원청","1ecec08d-04bc-b044-e053-0a32095ab044","벧엘유치원","사립(사인)","이연숙","이연숙","19940301","19940301","서울특별시 성동구 행당로6길 97","02-2281-0138","http://www.bmschool.com","09시00분~18시00분","","","","8","","","","","279","","20182"
"서울특별시교육청","북부교육지원청","1ecec08d-04c6-b044-e053-0a32095ab044","다연유치원","사립(사인)","박종찬","임신희","20000620","20000620","서울특별시 노원구 월계로45가길 94","02-906-7807","http://","07시00분~20시00분","1","1","1","0","","16","14","13","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-04c7-b044-e053-0a32095ab044","동그라미유치원","사립(사인)","장청자","윤선주","19880122","20040313","서울특별시 강서구 화곡로52길 14","02-2691-2525","","08시00분~19시00분","1","2","2","0","","35","43","56","0","","20222"
"서울특별시교육청","강서양천교육지원청","1ecec08d-04c8-b044-e053-0a32095ab044","레인보우유치원","사립(법인)","황정식","정미숙","20050415","20050415","서울특별시 양천구 목동중앙북로24길 19-8","02-2653-7272","http://www.rainbowkid.net","09시00분~18시00분","1","1","2","0","","20","25","36","0","","20192"
"서울특별시교육청","동작관악교육지원청","1ecec08d-04c9-b044-e053-0a32095ab044","메이플유치원","사립(사인)","김상아","김미숙","19881230","19881230","서울특별시 동작구 여의대방로 22","02-845-7272","http://www.maplekin.com","07시00분~20시00분","2","2","2","0","","22","38","32","0","","20202"
"서울특별시교육청","동작관악교육지원청","1ecec08d-04ca-b044-e053-0a32095ab044","서울신남성초등학교병설유치원","공립(병설)","전옥출","전옥출","19950315","19950315","서울특별시 동작구 사당로 146","02-587-6131","http://shinnamsung.sen.es.kr","07시10분~19시10분","1","1","1","0","","12","11","11","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08d-04cb-b044-e053-0a32095ab044","서울신우유치원","공립(단설)","박정순","박정순","19860207","19860207","서울특별시 관악구 호암로 498","02-874-3558","http://www.seoulsinwoo.com","07시30분~19시30분","2","2","1","0","1","17","21","11","0","4","20241"
"서울특별시교육청","강남서초교육지원청","1ecec08d-04db-b044-e053-0a32095ab044","서울논현초등학교병설유치원","공립(병설)","최경순","최경순","20110301","20110308","서울특별시 강남구 강남대로120길 33","02-514-2082","http://www.nonhyunyu.com","07시30분~19시30분","1","1","2","0","1","4","12","19","0","4","20241"
"서울특별시교육청","서부교육지원청","1ecec08d-04dc-b044-e053-0a32095ab044","서울하늘초등학교병설유치원","공립(병설)","김윤아","김윤아","20110113","20110405","서울특별시 마포구 월드컵북로 502-14","02-305-7230","https://sky.sen.es.kr/","07시30분~19시30분","1","2","2","0","","12","22","24","0","","20241"
"서울특별시교육청","중부교육지원청","1ecec08d-04dd-b044-e053-0a32095ab044","서울청파초등학교병설유치원","공립(병설)","김정호","김정호","20121227","20130521","서울특별시 용산구 효창원로 228","02-701-3224","","07시00분~20시00분","","1","1","0","","","11","15","0","","20212"
"서울특별시교육청","성동광진교육지원청","1ecec08d-04f3-b044-e053-0a32095ab044","무학유치원","사립(사인)","김정례","김선자","19820623","19820623","서울특별시 성동구 무학봉15가길 4","02-2299-2402","http://www.moohak.co.kr","09시00분~19시00분","","","1","1","","","","23","9","","20192"
"서울특별시교육청","강동송파교육지원청","1ecec08d-04f4-b044-e053-0a32095ab044","가람유치원","사립(사인)","박민정","박소원","19861127","19870310","서울특별시 강동구 상암로63길 39","02-427-3151","","08시00분~18시00분","","2","3","0","","","59","89","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-054c-b044-e053-0a32095ab044","세화유치원","사립(사인)","황연숙","황연숙","19891209","19891209","서울특별시 양천구 목동동로 130","02-2642-0784","http://www.saehwaa.com","09시00분~17시00분","2","2","2","0","","40","48","45","0","","20241"
"서울특별시교육청","강서양천교육지원청","1ecec08d-054d-b044-e053-0a32095ab044","양서유치원","사립(사인)","조병도","조윤정","19821116","19821116","서울특별시 양천구 신월로13길 15","02-2603-3913","","09시30분~18시00분","2","1","1","0","","18","15","21","0","","20182"
"서울특별시교육청","남부교육지원청","1ecec08d-0555-b044-e053-0a32095ab044","대림유치원","사립(사인)","김정성","유현아","19830301","19830301","서울특별시 영등포구 디지털로 455-7","02-833-9600","","09시00분~20시00분","","","","1","","","","","16","","20182"
"서울특별시교육청","남부교육지원청","1ecec08d-0556-b044-e053-0a32095ab044","동정성모유치원","사립(법인)","장영선","황선영","19880210","19880301","서울특별시 구로구 경인로2길 11","02-2684-3624","https://www.djsungmo.co.kr/","08시30분~19시30분","2","2","3","0","","40","48","63","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-0557-b044-e053-0a32095ab044","바니유치원","사립(사인)","김수영","채경란","19900306","19900306","서울특별시 구로구 구일로4길 46","02-865-4234","","09시00분~17시30분","1","1","1","0","","10","20","13","0","","20241"
"서울특별시교육청","동부교육지원청","1ecec08d-0560-b044-e053-0a32095ab044","홍릉유치원","사립(사인)","강재식","오임숙","19820623","19820623","서울특별시 동대문구 홍릉로29길 17","02-965-4376","","09시00분~20시00분","","","1","1","","","","10","11","","20192"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0561-b044-e053-0a32095ab044","강남유치원","사립(사인)","정지건","이성미","19710330","19710330","서울특별시 동작구 상도로41가길 13","02-813-7122","","08시00분~18시30분","1","1","1","0","","7","18","25","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0562-b044-e053-0a32095ab044","노량진교회유치원","사립(법인)","여충호","노윤경","19890302","19890302","서울특별시 동작구 노량진로30길 9","02-817-3875","http://nrj-kids.net","08시40분~18시00분","1","1","1","0","","18","22","25","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-0568-b044-e053-0a32095ab044","신라유치원","사립(사인)","신범승","나경순","19980429","19980429","서울특별시 영등포구 영등포로64길 8","02-834-2222","http://shinna.kidswon.com","07시00분~19시00분","1","1","1","0","","8","12","21","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-056a-b044-e053-0a32095ab044","영은유치원","사립(사인)","이승구","유현주","19640615","19640615","서울특별시 영등포구 양산로 61","02-2676-0568","http://yehappyhome.kidswon.com","08시00분~19시00분","2","2","1","0","","35","37","25","0","","20241"
"서울특별시교육청","남부교육지원청","1ecec08d-056b-b044-e053-0a32095ab044","영중유치원","사립(법인)","조은정","조은정","19810121","19810121","서울특별시 영등포구 영중로 163","02-2676-8276","http://yeongjung.kidis.co.kr/","09시00분~17시00분","2","1","1","0","","38","22","24","0","","20241"
"서울특별시교육청","동작관악교육지원청","1ecec08d-0570-b044-e053-0a32095ab044","신림유치원","사립(사인)","홍창희","이옥자","19761130","19761130","서울특별시 관악구 난곡로32길 12","02-856-4523","http://www.sillimkids.com","09시00분~20시00분","1","2","1","0","","5","35","22","0","","20192"
